state,date,new_cases,avg_cases,total_cases,recent_new,color,state_hindi,state_bengali,state_telugu,state_assamese
Andaman & Nicobar Islands,2020-03-26,1.0,2.25,4958.0,1.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-03-27,5.0,2.0,4958.0,5.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-03-28,3.0,1.6666666666666667,4958.0,3.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-03-29,0.0,1.4285714285714286,4958.0,0.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-03-30,1.0,1.2857142857142858,4958.0,1.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-03-31,0.0,0.5714285714285714,4958.0,0.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-04-01,0.0,0.14285714285714285,4958.0,1.4285714285714286,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-04-02,0.0,0.14285714285714285,4958.0,1.2857142857142858,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-04-03,0.0,0.0,4958.0,0.5714285714285714,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-04-04,0.0,0.0,4958.0,0.14285714285714285,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-04-05,0.0,0.14285714285714285,4958.0,0.14285714285714285,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-04-06,0.0,0.14285714285714285,4958.0,0.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-04-07,0.0,0.14285714285714285,4958.0,0.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-04-08,1.0,0.14285714285714285,4958.0,0.14285714285714285,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-04-09,0.0,0.14285714285714285,4958.0,0.14285714285714285,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-04-10,0.0,0.14285714285714285,4958.0,0.14285714285714285,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-04-11,0.0,0.14285714285714285,4958.0,0.14285714285714285,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-04-12,0.0,0.0,4958.0,0.14285714285714285,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-04-13,0.0,0.0,4958.0,0.14285714285714285,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-04-14,0.0,0.14285714285714285,4958.0,0.14285714285714285,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-04-15,0.0,0.42857142857142855,4958.0,0.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-04-16,0.0,0.5714285714285714,4958.0,0.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-04-17,1.0,0.7142857142857143,4958.0,0.14285714285714285,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-04-18,2.0,0.8571428571428571,4958.0,0.42857142857142855,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-04-19,1.0,1.0,4958.0,0.5714285714285714,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-04-20,1.0,1.5714285714285714,4958.0,0.7142857142857143,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-04-21,1.0,2.4285714285714284,4958.0,0.8571428571428571,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-04-22,1.0,2.7142857142857144,4958.0,1.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-04-23,4.0,2.5714285714285716,4958.0,1.5714285714285714,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-04-24,7.0,2.4285714285714284,4958.0,2.4285714285714284,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-04-25,4.0,2.2857142857142856,4958.0,2.7142857142857144,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-04-26,0.0,2.142857142857143,4958.0,2.5714285714285716,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-04-27,0.0,1.5714285714285714,4958.0,2.4285714285714284,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-04-28,0.0,0.5714285714285714,4958.0,2.2857142857142856,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-04-29,0.0,0.0,4958.0,2.142857142857143,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-04-30,0.0,0.0,4958.0,1.5714285714285714,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-05-01,0.0,0.0,4958.0,0.5714285714285714,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-05-02,0.0,0.0,4958.0,0.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-05-03,0.0,0.0,4958.0,0.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-05-04,0.0,0.0,4958.0,0.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-05-05,0.0,0.0,4958.0,0.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-05-06,0.0,0.0,4958.0,0.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-05-07,0.0,0.0,4958.0,0.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-05-08,0.0,0.0,4958.0,0.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-05-09,0.0,0.0,4958.0,0.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-05-10,0.0,0.0,4958.0,0.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-05-11,0.0,0.0,4958.0,0.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-05-12,0.0,0.0,4958.0,0.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-05-13,0.0,0.0,4958.0,0.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-05-14,0.0,0.0,4958.0,0.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
